,date,start,end,deviceid,emptier type,skip_origin
664,2021-06-17,2021-06-17T14:36:29.671+02:00,2021-06-17T14:36:50.881+02:00,355629267161187,key,BCA market
665,2021-09-12,2021-09-12T12:09:05.153+02:00,2021-09-12T12:09:36.348+02:00,355629267161187,bcc,
666,2021-09-12,2021-09-12T12:55:18.414+02:00,2021-09-12T12:56:11.496+02:00,355629267161187,bcc,Limbe Hard Ware
667,2021-07-01,2021-07-01T08:51:40.936+02:00,2021-07-01T08:52:10.712+02:00,355629267161187,key,
668,2021-07-01,2021-07-01T08:53:12.381+02:00,2021-07-01T08:53:43.680+02:00,355629267161187,bcc,Blantyre market
669,2021-07-01,2021-07-01T10:08:49.166+02:00,2021-07-01T10:09:06.254+02:00,355629267161187,bcc,Milowa
670,2021-07-01,2021-07-01T11:50:29.281+02:00,2021-07-01T11:50:59.355+02:00,355629267161187,bcc,Limbe Hard Ware
671,2021-07-01,2021-07-01T13:09:15.690+02:00,2021-07-01T13:09:42.768+02:00,355629267161187,bcc,Limbe Hard Ware
672,2021-07-02,2021-07-02T10:14:07.177+02:00,2021-07-02T10:14:25.838+02:00,355629267161187,bcc,Blantyre flea market
673,2021-07-02,2021-07-02T11:23:11.645+02:00,2021-07-02T11:23:30.453+02:00,355629267161187,bcc,Queens Guardian shelter
674,2021-06-22,2021-06-22T09:19:30.181+02:00,2021-06-22T09:19:48.170+02:00,355629267161187,key,
675,2021-06-24,2021-06-24T09:13:58.051+02:00,2021-06-24T09:14:44.330+02:00,355629267161187,bcc,
676,2021-06-24,2021-06-24T10:40:25.242+02:00,2021-06-24T10:41:32.615+02:00,355629267161187,key,Limbe flea market
677,2021-06-24,2021-06-24T11:15:49.985+02:00,2021-06-24T11:16:04.973+02:00,355629267161187,key,
678,2021-06-24,2021-06-24T12:41:05.665+02:00,2021-06-24T12:41:21.570+02:00,355629267161187,key,
679,2021-06-25,2021-06-25T12:54:57.418+02:00,2021-06-25T12:55:14.504+02:00,355629267161187,bcc,Blantyre flea market
680,2021-06-25,2021-06-25T13:49:25.847+02:00,2021-06-25T13:49:41.538+02:00,355629267161187,bcc,Milowa
681,2021-06-25,2021-06-25T14:47:22.671+02:00,2021-06-25T14:47:43.975+02:00,355629267161187,bcc,Blantyre market
682,2021-06-25,2021-06-25T15:28:25.485+02:00,2021-06-25T15:28:41.472+02:00,355629267161187,bcc,Milowa
683,2021-06-25,2021-06-25T16:07:09.891+02:00,2021-06-25T16:07:45.676+02:00,355629267161187,bcc,Khama market
684,2021-07-01,2021-07-01T08:33:14.401+02:00,2021-07-01T08:33:34.110+02:00,355629267161187,bcc,Blantyre market
685,2021-07-01,2021-07-01T08:33:41.334+02:00,2021-07-01T08:33:57.266+02:00,355629267161187,key,
686,2021-06-27,2021-06-27T11:21:14.121+02:00,2021-06-27T11:34:20.278+02:00,355629267161187,bcc,Limbe market
687,2021-06-28,2021-06-28T10:56:30.458+02:00,2021-06-28T10:56:57.340+02:00,355629267161187,bcc,Blantyre market
688,2021-06-28,2021-06-28T12:20:48.396+02:00,2021-06-28T12:22:02.772+02:00,355629267161187,bcc,Milowa
689,2021-06-28,2021-06-28T13:42:21.538+02:00,2021-06-28T13:42:35.594+02:00,355629267161187,bcc,Khama market
690,2021-06-28,2021-06-28T14:36:24.329+02:00,2021-06-28T14:36:58.823+02:00,355629267161187,bcc,Kachere market
691,2021-06-28,2021-06-28T16:07:55.790+02:00,2021-06-28T16:08:43.473+02:00,355629267161187,key,
692,2021-06-29,2021-06-29T14:01:13.199+02:00,2021-06-30T08:38:33.412+02:00,355629267161187,bcc,Blantyre flea market
693,2021-06-30,2021-06-30T09:27:56.580+02:00,2021-06-30T09:28:15.780+02:00,355629267161187,bcc,Mbayani market
694,2021-06-30,2021-06-30T09:44:52.305+02:00,2021-06-30T09:45:07.633+02:00,355629267161187,bcc,Milowa
695,2021-06-30,2021-06-30T10:39:19.272+02:00,2021-06-30T10:39:40.147+02:00,355629267161187,bcc,Blantyre market
696,2021-06-30,2021-06-30T11:49:08.675+02:00,2021-06-30T11:49:39.622+02:00,355629267161187,bcc,Pafumbi bus terminal
697,2021-06-30,2021-06-30T12:54:00.278+02:00,2021-06-30T12:54:21.390+02:00,355629267161187,bcc,Kayange
698,2021-06-30,2021-06-30T14:30:23.417+02:00,2021-06-30T14:30:41.460+02:00,355629267161187,bcc,Kayange
699,2021-06-30,2021-06-30T15:22:36.270+02:00,2021-06-30T15:22:55.741+02:00,355629267161187,bcc,Milowa
700,2021-07-03,2021-07-03T11:15:39.255+02:00,2021-07-03T11:15:55.500+02:00,355629267161187,bcc,Blantyre market
701,2021-07-03,2021-07-03T11:44:16.789+02:00,2021-07-03T11:44:30.475+02:00,355629267161187,bcc,Milowa
702,2021-07-03,2021-07-03T12:45:37.031+02:00,2021-07-03T12:45:57.545+02:00,355629267161187,bcc,Limbe Hard Ware
703,2021-07-03,2021-07-03T13:36:40.294+02:00,2021-07-03T13:37:02.640+02:00,355629267161187,bcc,Thawale market
704,2021-07-03,2021-07-03T14:36:12.609+02:00,2021-07-03T14:36:40.826+02:00,355629267161187,bcc,Chirimba market
705,2021-07-03,2021-07-03T15:29:55.623+02:00,2021-07-03T15:30:22.394+02:00,355629267161187,bcc,Naizi market
706,2021-06-28,2021-06-28T13:44:38.714+02:00,2021-07-04T08:51:33.194+02:00,355629267161187,bcc,Chemusa market
707,2021-07-04,2021-07-04T09:06:49.807+02:00,2021-07-04T09:07:09.582+02:00,355629267161187,bcc,
708,2021-07-04,2021-07-04T09:11:07.553+02:00,2021-07-04T09:11:26.433+02:00,355629267161187,bcc,Milowa
709,2021-07-04,2021-07-04T12:27:48.917+02:00,2021-07-04T12:28:16.839+02:00,355629267161187,bcc,Limbe market
710,2021-07-04,2021-07-04T13:14:11.435+02:00,2021-07-04T13:14:29.579+02:00,355629267161187,bcc,Limbe flea market
711,2021-07-04,2021-07-04T14:30:01.254+02:00,2021-07-04T14:30:27.456+02:00,355629267161187,bcc,Ndirande ground
714,2021-07-05,2021-07-05T13:00:29.052+02:00,2021-07-05T13:00:51.375+02:00,355629267161187,bcc,Chemusa market
715,2021-07-05,2021-07-05T14:08:47.506+02:00,2021-07-05T14:09:10.817+02:00,355629267161187,bcc,Kayange
716,2021-07-05,2021-07-05T15:16:16.859+02:00,2021-07-05T15:16:37.435+02:00,355629267161187,bcc,Kachere market
717,2021-07-05,2021-07-05T15:21:10.754+02:00,2021-07-05T16:02:02.753+02:00,355629267161187,bcc,
718,2021-07-06,2021-07-06T10:57:40.641+02:00,2021-07-06T10:58:09.739+02:00,355629267161187,bcc,Mbayani market
719,2021-07-06,2021-07-06T10:59:19.508+02:00,2021-07-06T11:00:39.803+02:00,355629267161187,key,
720,2021-07-06,2021-07-06T11:09:19.952+02:00,2021-07-06T11:09:41.136+02:00,355629267161187,bcc,Bangwe ground
721,2021-07-27,2021-07-27T10:16:11.354+02,2021-07-27T10:16:37.366+02,358015075916235,bcc,Blantyre market
722,2021-07-07,2021-07-07T10:24:49.392+02:00,2021-07-07T10:25:06.180+02:00,355629267161187,bcc,Milowa
723,2021-07-07,2021-07-07T12:14:07.050+02:00,2021-07-07T12:14:25.748+02:00,355629267161187,bcc,Limbe Hard Ware
724,2021-07-07,2021-07-07T13:17:46.623+02:00,2021-07-07T13:18:17.816+02:00,355629267161187,bcc,Chemusa market
725,2021-07-08,2021-07-08T08:52:23.585+02:00,2021-07-08T08:52:44.123+02:00,355629267161187,bcc,Blantyre flea market
726,2021-07-08,2021-07-08T11:28:00.567+02:00,2021-07-08T11:28:24.098+02:00,355629267161187,bcc,Mbayani market
727,2021-07-08,2021-07-08T14:31:39.831+02:00,2021-07-08T14:32:07.432+02:00,355629267161187,bcc,Kameza round a bout
728,2021-07-08,2021-07-08T15:27:10.976+02:00,2021-07-08T15:27:31.075+02:00,355629267161187,bcc,
729,2021-07-09,2021-07-09T11:31:10.687+02:00,2021-07-09T11:31:29.941+02:00,355629267161187,bcc,Milowa
730,2021-07-09,2021-07-09T13:03:30.862+02:00,2021-07-09T13:04:06.537+02:00,355629267161187,bcc,Chilomoni market
731,2021-07-09,2021-07-09T14:05:23.731+02:00,2021-07-09T14:07:53.732+02:00,355629267161187,bcc,Milowa
732,2021-07-09,2021-07-09T15:13:38.394+02:00,2021-07-09T15:14:05.441+02:00,355629267161187,bcc,Milowa
733,2021-07-09,2021-07-09T16:05:41.759+02:00,2021-07-09T16:06:13.191+02:00,355629267161187,bcc,Limbe Hard Ware
734,2021-07-10,2021-07-10T08:54:31.245+02:00,2021-07-10T08:54:59.249+02:00,355629267161187,bcc,Blantyre flea market
735,2021-07-10,2021-07-10T09:51:17.704+02:00,2021-07-10T09:53:19.043+02:00,355629267161187,bcc,Khama market
736,2021-07-10,2021-07-10T12:38:53.892+02:00,2021-07-10T12:39:15.711+02:00,355629267161187,bcc,Limbe Hard Ware
737,2021-07-10,2021-07-10T14:03:35.525+02:00,2021-07-10T14:03:54.957+02:00,355629267161187,bcc,Mbayani market
738,2021-07-10,2021-07-10T14:20:11.655+02:00,2021-07-10T14:20:53.803+02:00,355629267161187,bcc,Kachere market
739,2021-07-12,2021-07-12T10:08:30.860+02:00,2021-07-12T10:09:07.439+02:00,355629267161187,bcc,Blantyre market
740,2021-07-12,2021-07-12T11:17:07.961+02:00,2021-07-12T11:17:43.080+02:00,355629267161187,bcc,Milowa
741,2021-07-12,2021-07-12T13:17:38.539+02:00,2021-07-12T13:18:19.542+02:00,355629267161187,bcc,Chemusa market
742,2021-07-12,2021-07-12T14:20:10.216+02:00,2021-07-12T14:20:34.201+02:00,355629267161187,bcc,
743,2021-07-12,2021-07-12T15:08:06.661+02:00,2021-07-12T15:08:34.625+02:00,355629267161187,bcc,South Lunzu market
744,2021-07-12,2021-07-12T16:06:51.148+02:00,2021-07-12T16:07:12.200+02:00,355629267161187,bcc,Kachere market
745,2021-07-19,2021-07-19T16:27:24.231+02,2021-07-19T16:27:13.342+02,358113060763595,key,Bangwe market
746,2021-07-27,2021-07-27T11:50:09.032+02,2021-07-27T11:50:32.282+02,358015075916235,bcc,Bangwe ground
747,2021-07-27,2021-07-27T12:53:14.616+02,2021-07-27T12:53:40.147+02,358015075916235,bcc,Mbayani market
748,2021-07-13,2021-07-13T12:58:19.017+02:00,2021-07-13T13:00:01.533+02:00,355629267161187,key,
749,2021-07-13,2021-07-13T14:39:21.903+02:00,2021-07-13T14:39:48.027+02:00,355629267161187,bcc,Pafumbi bus terminal
750,2021-07-13,2021-07-13T14:40:06.082+02:00,2021-07-13T14:40:20.531+02:00,355629267161187,key,
751,2021-07-14,2021-07-14T08:55:24.286+02:00,2021-07-14T08:55:42.905+02:00,355629267161187,bcc,Blantyre market
752,2021-07-14,2021-07-14T10:35:31.793+02:00,2021-07-14T10:36:08.633+02:00,355629267161187,bcc,Khama market
753,2021-07-14,2021-07-14T11:55:35.062+02:00,2021-07-14T11:56:12.528+02:00,355629267161187,bcc,Chemusa market
754,2021-07-14,2021-07-14T13:01:37.985+02:00,2021-07-14T13:02:00.907+02:00,355629267161187,bcc,Nanjiriri market
755,2021-07-16,2021-07-16T08:59:50.476+02:00,2021-07-16T09:00:16.504+02:00,355629267161187,bcc,Wenela Bus terminal
756,2021-07-16,2021-07-16T10:04:24.574+02:00,2021-07-16T10:04:46.490+02:00,355629267161187,bcc,Blantyre market
757,2021-07-16,2021-07-16T11:14:42.717+02:00,2021-07-16T11:15:08.432+02:00,355629267161187,bcc,Milowa
758,2021-07-16,2021-07-16T13:51:51.562+02:00,2021-07-16T13:52:12.325+02:00,355629267161187,bcc,Milowa
759,2021-07-16,2021-07-16T14:11:56.882+02:00,2021-07-16T14:12:33.988+02:00,355629267161187,key,Bangwe ground
760,2021-07-16,2021-07-16T14:48:37.921+02:00,2021-07-16T14:48:58.189+02:00,355629267161187,bcc,Milowa
761,2021-07-19,2021-07-19T09:25:36.457+02:00,2021-07-19T09:25:56.771+02:00,355629267161187,bcc,Blantyre market
762,2021-07-19,2021-07-19T10:17:07.426+02:00,2021-07-19T10:17:27.621+02:00,355629267161187,bcc,Limbe market
763,2021-07-19,2021-07-19T11:10:25.094+02:00,2021-07-19T11:11:03.127+02:00,355629267161187,bcc,Limbe Hard Ware
764,2021-07-19,2021-07-19T13:05:20.558+02:00,2021-07-19T15:26:44.359+02:00,355629267161187,bcc,Limbe market
765,2021-07-21,2021-07-21T08:49:11.722+02:00,2021-07-21T08:49:42.838+02:00,355629267161187,bcc,Blantyre market
766,2021-07-21,2021-07-21T10:08:08.698+02:00,2021-07-21T10:08:29.439+02:00,355629267161187,bcc,Chemusa market
767,2021-07-21,2021-07-21T10:50:35.399+02:00,2021-07-21T10:50:58.025+02:00,355629267161187,bcc,Milowa
768,2021-07-21,2021-07-21T12:07:16.252+02:00,2021-07-21T12:07:31.481+02:00,355629267161187,bcc,
769,2021-07-21,2021-07-21T13:41:02.078+02:00,2021-07-21T13:41:27.315+02:00,355629267161187,bcc,Kameza round a bout
770,2021-07-22,2021-07-22T11:59:24.650+02:00,2021-07-22T12:00:03.138+02:00,355629267161187,bcc,Blantyre flea market
771,2021-07-22,2021-07-22T16:48:44.471+02:00,2021-07-22T16:49:26.909+02:00,355629267161187,key,Bangwe market
772,2021-07-22,2021-07-22T13:30:46.760+02:00,2021-07-22T16:58:48.909+02:00,355629267161187,bcc,Limbe market
773,2021-07-23,2021-07-23T08:39:52.199+02:00,2021-07-23T08:40:14.548+02:00,355629267161187,bcc,Blantyre flea market
774,2021-07-23,2021-07-23T09:41:41.929+02:00,2021-07-23T09:41:59.737+02:00,355629267161187,bcc,Blantyre market
775,2021-07-23,2021-07-23T12:33:23.192+02:00,2021-07-23T12:33:48.006+02:00,355629267161187,bcc,Chirimba market
776,2021-07-23,2021-07-23T13:41:32.176+02:00,2021-07-23T13:42:05.359+02:00,355629267161187,bcc,Thawale market
777,2021-07-24,2021-07-24T11:07:08.081+02:00,2021-07-24T11:07:32.730+02:00,355629267161187,bcc,Mibawa Bus terminals
778,2021-07-24,2021-07-24T12:17:34.890+02:00,2021-07-24T12:17:49.806+02:00,355629267161187,bcc,Limbe market
779,2021-07-24,2021-07-24T13:16:05.331+02:00,2021-07-24T13:16:23.367+02:00,355629267161187,bcc,Limbe market
780,2021-07-24,2021-07-24T14:15:08.042+02:00,2021-07-24T14:15:37.812+02:00,355629267161187,bcc,Khama market
781,2021-07-27,2021-07-27T08:31:18.970+02:00,2021-07-27T08:31:40.868+02:00,355629267161187,key,
782,2021-07-23,2021-07-23T08:58:04.465+02,2021-07-23T08:58:25.223+02,358113060763595,bcc,Blantyre flea market
783,2021-07-23,2021-07-23T09:54:09.880+02,2021-07-23T09:54:41.077+02,358113060763595,bcc,Chirimba market
784,2021-07-23,2021-07-23T12:21:36.795+02,2021-07-23T12:25:54.419+02,358113060763595,bcc,Chemusa market
785,2021-07-23,2021-07-23T13:36:14.789+02,2021-07-23T13:36:34.897+02,358113060763595,bcc,Thawale market
786,2021-07-23,2021-07-23T15:02:42.612+02,2021-07-23T15:05:09.866+02,358113060763595,bcc,Fargo
787,2021-07-24,2021-07-24T10:56:03.818+02,2021-07-24T10:59:11.753+02,358113060763595,bcc,Kameza round a bout
788,2021-07-26,2021-07-26T09:02:53.394+02,2021-07-24T14:54:28.662+02,358113060763595,bcc,Blantyre flea market
789,2021-07-23,2021-07-23T11:07:16.286+02,2021-07-26T09:31:18.833+02,358113060763595,bcc,Limbe flea market
790,2021-07-24,2021-07-24T12:37:09.406+02,2021-07-24T12:38:18.572+02,358113060763595,bcc,Ndirande market
791,2021-07-26,2021-07-26T09:24:13.244+02,2021-07-26T09:16:21.595+02,358113060763595,bcc,Milowa
792,2021-07-26,2021-07-26T08:29:11.190+02,2021-07-26T08:29:30.860+02,358113060763595,bcc,Blantyre flea market
793,2021-07-26,2021-07-26T08:28:36.233+02:00,2021-07-26T08:28:56.050+02:00,355629267161187,bcc,Blantyre flea market
794,2021-07-26,2021-07-26T09:20:50.049+02:00,2021-07-26T09:21:10.864+02:00,355629267161187,bcc,Milowa
795,2021-07-26,2021-07-26T10:39:40.360+02:00,2021-07-26T10:40:04.273+02:00,355629267161187,bcc,Chirimba market
796,2021-07-26,2021-07-26T13:11:02.083+02:00,2021-07-26T13:11:36.954+02:00,355629267161187,bcc,Chemusa market
797,2021-07-26,2021-07-26T14:00:03.674+02:00,2021-07-26T14:01:11.657+02:00,355629267161187,bcc,Chilobwe
798,2021-07-26,2021-07-26T14:59:18.742+02:00,2021-07-26T14:59:35.517+02:00,355629267161187,bcc,
799,2021-07-27,2021-07-27T09:25:38.884+02:00,2021-07-27T09:26:10.503+02:00,355629267161187,bcc,Blantyre flea market
800,2021-07-27,2021-07-27T12:03:04.710+02:00,2021-07-27T12:04:41.946+02:00,355629267161187,bcc,Bangwe ground
801,2021-07-27,2021-07-27T13:15:21.579+02:00,2021-07-27T13:15:55.057+02:00,355629267161187,bcc,Kayange
802,2021-07-27,2021-07-27T15:24:12.292+02:00,2021-07-27T15:24:32.017+02:00,355629267161187,bcc,Limbe Hard Ware
803,2021-07-28,2021-07-28T09:12:34.188+02:00,2021-07-28T09:12:59.084+02:00,355629267161187,bcc,Mibawa Bus terminals
804,2021-07-28,2021-07-28T09:56:32.178+02:00,2021-07-28T09:56:51.145+02:00,355629267161187,bcc,Milowa
805,2021-07-28,2021-07-28T11:42:01.626+02:00,2021-07-28T11:42:23.179+02:00,355629267161187,bcc,Chirimba market
806,2021-07-28,2021-07-28T13:08:24.187+02:00,2021-07-28T13:09:04.024+02:00,355629267161187,bcc,Mbwerela
807,2021-07-28,2021-07-28T15:48:28.076+02:00,2021-07-28T15:49:35.058+02:00,355629267161187,bcc,Kachere market
808,2021-07-28,2021-07-28T11:41:28.196+02,2021-07-28T11:42:21.041+02,78ebfd53138f396c,bcc,Chirimba market
809,2021-07-28,2021-07-28T12:59:52.411+02,2021-07-28T13:00:54.490+02,358015075916235,bcc,Mbwerela
810,2021-07-28,2021-07-28T14:15:22.347+02,2021-07-28T14:15:56.315+02,358015075916235,bcc,Zingwangwa water board
811,2021-07-28,2021-07-28T15:13:16.524+02,2021-07-28T15:13:33.662+02,358015075916235,bcc,Soche market
812,2021-07-28,2021-07-28T15:47:25.992+02,2021-07-28T15:49:17.592+02,358015075916235,bcc,Kachere market
813,2021-07-29,2021-07-29T09:20:12.563+02,2021-07-29T08:32:33.753+02,358015075916235,key,Bangwe market
814,2021-07-29,2021-07-29T11:02:19.763+02,2021-07-29T11:02:39.994+02,358015075916235,bcc,Nthukwa market
815,2021-07-29,2021-07-29T08:41:07.346+02,2021-07-29T08:41:22.922+02,358015075916235,bcc,Blantyre flea market
816,2021-07-29,2021-07-29T08:43:51.708+02,2021-07-29T09:50:27.693+02,78ebfd53138f396c,bcc,Limbe flea market
817,2021-07-29,2021-07-29T12:11:34.872+02,2021-07-29T12:11:56.812+02,358015075916235,bcc,Ndirande ground
818,2021-07-29,2021-07-29T13:31:10.025+02,2021-07-29T13:31:32.976+02,358015075916235,bcc,Blantyre market
819,2021-07-30,2021-07-30T11:34:13.861+02,2021-07-29T16:02:29.904+02,358015075916235,bcc,Limbe Hard Ware
820,2021-07-29,2021-07-29T08:32:48.659+02:00,2021-07-29T08:33:05.777+02:00,355629267161187,key,
821,2021-07-31,2021-07-31T09:59:59.702+02:00,2021-07-31T10:00:20.293+02:00,355629267161187,bcc,Blantyre flea market
822,2021-07-31,2021-07-31T11:34:25.080+02:00,2021-07-31T11:34:47.820+02:00,355629267161187,bcc,Blantyre market
823,2021-07-31,2021-07-31T14:46:47.018+02:00,2021-07-31T14:47:10.274+02:00,355629267161187,bcc,Milowa
824,2021-07-31,2021-07-31T15:11:59.393+02:00,2021-07-31T15:12:27.617+02:00,355629267161187,bcc,Limbe Hard Ware
825,2021-08-02,2021-08-02T08:57:24.400+02,2021-08-02T07:57:34.231+02,358015075916235,key,Bangwe market
826,2021-08-02,2021-08-02T18:24:30.912+02,2021-08-02T10:20:28.237+02,358015075916235,bcc,Chirimba market
827,2021-08-02,2021-08-02T11:29:08.166+02,2021-08-02T11:29:28.301+02,358015075916235,bcc,Chemusa market
828,2021-08-02,2021-08-02T13:44:05.801+02,2021-08-02T13:44:28.540+02,358015075916235,bcc,Limbe flea market
829,2021-08-01,2021-08-01T09:45:15.088+02,2021-08-01T09:45:34.412+02,358015075916235,bcc,Blantyre flea market
830,2021-08-01,2021-08-01T11:49:04.470+02,2021-08-01T11:49:26.245+02,358015075916235,bcc,Chilomoni market
831,2021-08-01,2021-08-01T14:44:05.930+02,2021-08-01T14:44:29.759+02,358015075916235,bcc,Limbe market
832,2021-08-01,2021-08-01T15:40:04.860+02,2021-08-01T15:40:32.285+02,358015075916235,bcc,Mbayani market
833,2021-08-02,2021-08-02T14:18:32.402+02:00,2021-08-02T14:18:49.728+02:00,355629267161187,bcc,Chirimba market
834,2021-08-03,2021-08-03T09:02:30.152+02:00,2021-08-03T09:02:54.762+02:00,355629267161187,bcc,Blantyre market
835,2021-08-07,2021-08-07T10:52:09.372+02,2021-08-07T10:52:55.034+02,358015075916235,bcc,Blantyre market
836,2021-08-07,2021-08-07T13:59:13.388+02,2021-08-07T12:07:51.607+02,358015075916235,bcc,Chirimba market
837,2021-08-07,2021-08-07T14:33:16.835+02,2021-08-07T14:34:24.746+02,358015075916235,bcc,Nanjiriri market
838,2021-08-07,2021-08-07T16:19:35.800+02,2021-08-07T13:05:37.119+02,358015075916235,bcc,Limbe Hard Ware
839,2021-08-04,2021-08-04T08:44:49.610+02:00,2021-08-04T08:45:15.441+02:00,358113060946786,bcc,Blantyre flea market
840,2021-08-04,2021-08-04T10:08:56.576+02:00,2021-08-04T10:09:26.968+02:00,358113060946786,bcc,Chirimba market
841,2021-08-03,2021-08-03T09:04:56.236+02:00,2021-08-03T12:19:28.690+02:00,358113060946786,bcc,Blantyre flea market
842,2021-08-09,2021-08-09T08:53:22.140+02,2021-08-09T08:53:59.062+02,358015075916235,key,Bangwe market
843,2021-08-06,2021-08-06T09:58:42.287+02,2021-08-06T09:59:01.134+02,358015075916235,bcc,Blantyre flea market
844,2021-08-06,2021-08-06T11:09:47.328+02,2021-08-06T11:10:07.848+02,358015075916235,bcc,Chirimba market
845,2021-08-06,2021-08-06T12:33:15.252+02,2021-08-06T12:33:34.200+02,358015075916235,bcc,Chemusa market
846,2021-08-06,2021-08-06T13:38:36.217+02,2021-08-06T13:38:53.592+02,358015075916235,bcc,Thawale market
847,2021-08-06,2021-08-06T14:43:17.484+02,2021-08-06T14:43:42.508+02,358015075916235,bcc,Ndirande market
848,2021-08-06,2021-08-06T15:27:07.482+02,2021-08-06T15:27:22.221+02,358015075916235,bcc,Limbe Hard Ware
849,2021-08-06,2021-08-06T16:16:44.949+02,2021-08-06T16:17:06.956+02,358015075916235,bcc,Khama market
850,2021-08-07,2021-08-07T08:41:09.167+02,2021-08-07T08:41:26.892+02,358015075916235,bcc,Blantyre flea market
851,2021-08-07,2021-08-07T09:50:05.595+02,2021-08-07T09:50:37.376+02,358015075916235,bcc,Ndirande market
852,2021-08-09,2021-08-09T09:42:28.391+02,2021-08-09T09:42:57.746+02,358015075916235,bcc,Chirimba market
853,2021-08-09,2021-08-09T10:40:01.155+02,2021-08-09T10:41:03.491+02,358015075916235,bcc,Limbe Hard Ware
854,2021-08-09,2021-08-09T11:44:24.341+02,2021-08-09T11:45:07.022+02,358015075916235,bcc,Ndirande market
855,2021-08-09,2021-08-09T12:46:13.329+02,2021-08-09T12:46:31.681+02,358015075916235,bcc,Zingwangwa water board
856,2021-08-09,2021-08-09T13:59:08.504+02,2021-08-09T13:59:46.580+02,358015075916235,bcc,Blantyre market
857,2021-08-09,2021-08-09T14:53:08.303+02,2021-08-09T14:53:32.533+02,358015075916235,bcc,Chiweto
858,2021-08-09,2021-08-09T16:13:08.201+02,2021-08-09T16:13:35.308+02,358015075916235,bcc,Queens Guardian shelter
859,2021-08-10,2021-08-10T08:46:37.391+02,2021-08-10T08:46:58.485+02,358015075916235,bcc,Blantyre flea market
860,2021-08-10,2021-08-10T09:34:18.675+02,2021-08-10T09:36:22.474+02,358015075916235,bcc,Milowa
861,2021-08-10,2021-08-10T10:48:41.257+02,2021-08-10T10:48:56.050+02,358015075916235,bcc,Chirimba market
862,2021-08-10,2021-08-10T11:59:25.374+02,2021-08-10T11:59:40.259+02,358015075916235,bcc,Limbe market
863,2021-08-10,2021-08-10T13:40:22.941+02,2021-08-10T13:40:46.462+02,358015075916235,bcc,Chilomoni market
864,2021-08-10,2021-08-10T14:27:02.376+02,2021-08-10T14:27:46.796+02,358015075916235,bcc,Blantyre market
865,2021-08-10,2021-08-10T15:28:33.215+02,2021-08-10T15:28:59.169+02,358015075916235,bcc,Limbe Hard Ware
866,2021-08-16,2021-08-16T09:26:04.449+02,2021-08-16T09:26:34.485+02,358015075916235,bcc,Chilomoni market
867,2021-08-11,2021-08-11T08:44:06.478+02,2021-08-11T08:44:28.879+02,358015075916235,bcc,Ndirande ground
868,2021-08-11,2021-08-11T09:36:05.250+02,2021-08-11T09:36:34.524+02,358015075916235,bcc,Limbe market
869,2021-08-11,2021-08-11T10:50:33.169+02,2021-08-11T10:50:48.914+02,358015075916235,bcc,Chirimba market
870,2021-08-11,2021-08-11T12:05:20.791+02,2021-08-11T12:05:46.052+02,358015075916235,bcc,Chemusa market
871,2021-08-11,2021-08-11T13:29:09.786+02,2021-08-11T13:29:57.785+02,358015075916235,bcc,Queens Guardian shelter
872,2021-08-11,2021-08-11T14:41:33.329+02,2021-08-11T14:41:51.740+02,358015075916235,bcc,Fargo
873,2021-08-12,2021-08-12T08:02:06.784+02,2021-08-12T08:02:36.862+02,358015075916235,bcc,Pafumbi bus terminal
874,2021-08-12,2021-08-12T08:51:10.797+02,2021-08-12T08:51:39.271+02,358015075916235,bcc,Milowa
875,2021-08-12,2021-08-12T09:47:05.243+02,2021-08-12T09:47:23.245+02,358015075916235,bcc,Limbe flea market
876,2021-08-12,2021-08-12T07:33:11.588+02,2021-08-12T07:33:34.301+02,358015075916235,key,Bangwe market
877,2021-08-12,2021-08-12T07:34:10.705+02,2021-08-12T08:36:39.129+02,358015075916235,key,Bangwe ground
878,2021-08-12,2021-08-12T10:32:37.175+02,2021-08-12T10:32:54.874+02,358015075916235,bcc,Limbe Hard Ware
879,2021-08-31,2021-08-31T16:10:34.748+02,2021-08-31T16:11:25.055+02,358113060946786,bcc,Kameza round a bout
880,2021-08-12,2021-08-12T12:24:45.468+02,2021-08-12T12:24:09.731+02,358015075916235,bcc,Blantyre flea market
881,2021-08-12,2021-08-12T13:09:06.596+02,2021-08-12T13:09:28.893+02,358015075916235,bcc,Chemusa market
882,2021-08-12,2021-08-12T14:13:06.719+02,2021-08-12T14:14:25.373+02,358015075916235,bcc,Thawale market
883,2021-08-13,2021-08-13T08:20:04.373+02,2021-08-13T08:20:48.513+02,358015075916235,bcc,Milowa
884,2021-08-13,2021-08-13T09:16:09.421+02,2021-08-13T09:06:47.646+02,358015075916235,bcc,Chemusa market
885,2021-08-13,2021-08-13T10:35:14.488+02,2021-08-13T10:35:30.580+02,358015075916235,bcc,Blantyre flea market
886,2021-08-13,2021-08-13T12:03:35.574+02,2021-08-13T12:05:27.667+02,358015075916235,bcc,Bangwe ground
887,2021-08-13,2021-08-13T13:06:50.428+02:00,2021-08-13T13:07:10.096+02:00,355629267161187,bcc,
888,2021-08-13,2021-08-13T14:11:18.031+02:00,2021-08-13T14:11:47.705+02:00,355629267161187,bcc,Bangwe market
889,2021-08-14,2021-08-14T09:23:25.566+02:00,2021-08-14T09:23:46.078+02:00,355629267161187,bcc,Blantyre market
